onset	duration	trial_index	trial-tag	center_x	center_y	start-x	start-y
512.278		392	validation-stimulus	960.0	536.0	0.0	0.0
513.208		393	validation-stimulus	960.0	536.0	-379.0	379.0
514.146		394	validation-stimulus	960.0	536.0	-379.0	-379.0
516.19		395	fixation-stimulus	960.0	536.0	0.0	0.0
517.157		396	validation-stimulus	960.0	536.0	0.0	-379.0
518.106		397	validation-stimulus	960.0	536.0	379.0	0.0
519.059		398	validation-stimulus	960.0	536.0	0.0	379.0
520.02		399	validation-stimulus	960.0	536.0	-379.0	379.0
520.963		400	validation-stimulus	960.0	536.0	379.0	379.0
521.921		401	validation-stimulus	960.0	536.0	0.0	0.0
522.877		402	validation-stimulus	960.0	536.0	-379.0	-379.0
523.837		403	validation-stimulus	960.0	536.0	379.0	-379.0
524.802		404	validation-stimulus	960.0	536.0	-379.0	0.0
527.005	2.181	405					
528.399	0.756	406		960.0	536.0		
529.934	0.956	407		960.0	536.0		
531.205	0.691	408		960.0	536.0		
532.57	0.79	409		960.0	536.0		
533.88	0.735	410		960.0	536.0		
535.438	0.965	411		960.0	536.0		
536.64	0.621	412		960.0	536.0		
538.006	0.787	413		960.0	536.0		
539.282	0.698	414		960.0	536.0		
541.076	1.223	415		960.0	536.0		
542.252	0.602	416		960.0	536.0		
543.452	0.604	417		960.0	536.0		
544.607	0.556	418		960.0	536.0		
545.878	0.696	419		960.0	536.0		
547.145	0.693	420		960.0	536.0		
548.511	0.772	421		960.0	536.0		
549.943	0.858	422		960.0	536.0		
551.277	0.758	423		960.0	536.0		
553.951	2.603	424					
556.004		425	fixation-stimulus	960.0	536.0	0.0	0.0
556.974		426	validation-stimulus	960.0	536.0	-379.0	0.0
557.936		427	validation-stimulus	960.0	536.0	-379.0	-379.0
558.906		428	validation-stimulus	960.0	536.0	379.0	-379.0
559.879		429	validation-stimulus	960.0	536.0	0.0	0.0
560.837		430	validation-stimulus	960.0	536.0	379.0	379.0
561.799		431	validation-stimulus	960.0	536.0	379.0	0.0
562.754		432	validation-stimulus	960.0	536.0	0.0	-379.0
563.717		433	validation-stimulus	960.0	536.0	0.0	379.0
